relativePath,originalExt,originalBytes,webpBytes,deltaBytes,deltaPercent,originalSize,webpSize,quality
matrix-reasoning/assets/problems/18_rpmR7_szP_shD_clA_rA_P6/L1rpmR7_szP_shD_clA_rA_P6_answer.png,png,1302,1926,624,47.93,1.27 KB,1.88 KB,85
matrix-reasoning/assets/problems/18_rpmR7_szP_shD_clA_rA_P6/L1rpmR7_szP_shD_clA_rA_P6_stimulus.png,png,29614,12724,-16890,-57.03,28.92 KB,12.43 KB,85
matrix-reasoning/assets/problems/18_rpmR7_szP_shD_clA_rA_P6/L1rpmR7_szP_shD_clA_rA_P6_stimulusFULL.png,png,30081,14480,-15601,-51.86,29.38 KB,14.14 KB,85
matrix-reasoning/assets/problems/19_rpmR7_szP_shD_clD_rA_P9/L1rpmR7_szP_shD_clD_rA_P9_alternative_2.png,png,4285,2294,-1991,-46.46,4.18 KB,2.24 KB,85
matrix-reasoning/assets/problems/19_rpmR7_szP_shD_clD_rA_P9/L1rpmR7_szP_shD_clD_rA_P9_alternative_4.png,png,4980,2226,-2754,-55.30,4.86 KB,2.17 KB,85
matrix-reasoning/assets/problems/19_rpmR7_szP_shD_clD_rA_P9/L1rpmR7_szP_shD_clD_rA_P9_alternative_6.png,png,3281,1120,-2161,-65.86,3.20 KB,1.09 KB,85
matrix-reasoning/assets/problems/19_rpmR7_szP_shD_clD_rA_P9/L1rpmR7_szP_shD_clD_rA_P9_answer.png,png,4818,2300,-2518,-52.26,4.71 KB,2.25 KB,85
matrix-reasoning/assets/problems/19_rpmR7_szP_shD_clD_rA_P9/L1rpmR7_szP_shD_clD_rA_P9_stimulus.png,png,34307,15690,-18617,-54.27,33.50 KB,15.32 KB,85
matrix-reasoning/assets/problems/19_rpmR7_szP_shD_clD_rA_P9/L1rpmR7_szP_shD_clD_rA_P9_stimulusFULL.png,png,38314,17710,-20604,-53.78,37.42 KB,17.29 KB,85
matrix-reasoning/assets/problems/1_rpmR1_clA_rC_P5/L1rpmR1_clA_rC_P5_alternative_2.png,png,1637,2852,1215,74.22,1.60 KB,2.79 KB,85
matrix-reasoning/assets/problems/1_rpmR1_clA_rC_P5/L1rpmR1_clA_rC_P5_alternative_4.png,png,1666,3228,1562,93.76,1.63 KB,3.15 KB,85
matrix-reasoning/assets/problems/1_rpmR1_clA_rC_P5/L1rpmR1_clA_rC_P5_alternative_5.png,png,807,468,-339,-42.01,807.00 B,468.00 B,85
matrix-reasoning/assets/problems/1_rpmR1_clA_rC_P5/L1rpmR1_clA_rC_P5_answer.png,png,801,500,-301,-37.58,801.00 B,500.00 B,85
matrix-reasoning/assets/problems/1_rpmR1_clA_rC_P5/L1rpmR1_clA_rC_P5_stimulus.png,png,15890,13064,-2826,-17.78,15.52 KB,12.76 KB,85
matrix-reasoning/assets/problems/1_rpmR1_clA_rC_P5/L1rpmR1_clA_rC_P5_stimulusFULL.png,png,15936,13338,-2598,-16.30,15.56 KB,13.03 KB,85
matrix-reasoning/assets/problems/20_rpmR3_szD_clD_rC_P6/L1rpmR3_szD_clD_rC_P6_alternative_1.png,png,4924,2564,-2360,-47.93,4.81 KB,2.50 KB,85
matrix-reasoning/assets/problems/20_rpmR3_szD_clD_rC_P6/L1rpmR3_szD_clD_rC_P6_alternative_4.png,png,5577,2286,-3291,-59.01,5.45 KB,2.23 KB,85
matrix-reasoning/assets/problems/20_rpmR3_szD_clD_rC_P6/L1rpmR3_szD_clD_rC_P6_alternative_6.png,png,1928,2506,578,29.98,1.88 KB,2.45 KB,85
matrix-reasoning/assets/problems/20_rpmR3_szD_clD_rC_P6/L1rpmR3_szD_clD_rC_P6_answer.png,png,5312,2972,-2340,-44.05,5.19 KB,2.90 KB,85
matrix-reasoning/assets/problems/20_rpmR3_szD_clD_rC_P6/L1rpmR3_szD_clD_rC_P6_stimulus.png,png,6138,7658,1520,24.76,5.99 KB,7.48 KB,85
matrix-reasoning/assets/problems/20_rpmR3_szD_clD_rC_P6/L1rpmR3_szD_clD_rC_P6_stimulusFULL.png,png,11727,10600,-1127,-9.61,11.45 KB,10.35 KB,85
matrix-reasoning/assets/problems/21_rpmR6_shD_clD_rC_P6/L1rpmR6_shD_clD_rC_P6_alternative_0.png,png,782,500,-282,-36.06,782.00 B,500.00 B,85
matrix-reasoning/assets/problems/21_rpmR6_shD_clD_rC_P6/L1rpmR6_shD_clD_rC_P6_alternative_1.png,png,801,516,-285,-35.58,801.00 B,516.00 B,85
matrix-reasoning/assets/problems/21_rpmR6_shD_clD_rC_P6/L1rpmR6_shD_clD_rC_P6_alternative_2.png,png,1926,3948,2022,104.98,1.88 KB,3.86 KB,85
matrix-reasoning/assets/problems/21_rpmR6_shD_clD_rC_P6/L1rpmR6_shD_clD_rC_P6_answer.png,png,796,548,-248,-31.16,796.00 B,548.00 B,85
matrix-reasoning/assets/problems/21_rpmR6_shD_clD_rC_P6/L1rpmR6_shD_clD_rC_P6_stimulus.png,png,35617,24692,-10925,-30.67,34.78 KB,24.11 KB,85
matrix-reasoning/assets/problems/21_rpmR6_shD_clD_rC_P6/L1rpmR6_shD_clD_rC_P6_stimulusFULL.png,png,35457,25310,-10147,-28.62,34.63 KB,24.72 KB,85
matrix-reasoning/assets/problems/22_rpmR8_szA_shD_clD_rA_P6/L1rpmR8_szA_shD_clD_rA_P6_alternative_0.png,png,1926,3948,2022,104.98,1.88 KB,3.86 KB,85
matrix-reasoning/assets/problems/22_rpmR8_szA_shD_clD_rA_P6/L1rpmR8_szA_shD_clD_rA_P6_alternative_1.png,png,1931,3722,1791,92.75,1.89 KB,3.63 KB,85
matrix-reasoning/assets/problems/22_rpmR8_szA_shD_clD_rA_P6/L1rpmR8_szA_shD_clD_rA_P6_alternative_2.png,png,1925,4036,2111,109.66,1.88 KB,3.94 KB,85
matrix-reasoning/assets/problems/22_rpmR8_szA_shD_clD_rA_P6/L1rpmR8_szA_shD_clD_rA_P6_answer.png,png,1919,3882,1963,102.29,1.87 KB,3.79 KB,85
matrix-reasoning/assets/problems/22_rpmR8_szA_shD_clD_rA_P6/L1rpmR8_szA_shD_clD_rA_P6_stimulus.png,png,19576,11852,-7724,-39.46,19.12 KB,11.57 KB,85
matrix-reasoning/assets/problems/22_rpmR8_szA_shD_clD_rA_P6/L1rpmR8_szA_shD_clD_rA_P6_stimulusFULL.png,png,21186,15270,-5916,-27.92,20.69 KB,14.91 KB,85
matrix-reasoning/assets/problems/23_rpmR7_szP_shD_clA_rA_P7/L2rpmR7_szP_shD_clA_rA_P7_alternative_2.png,png,4435,3506,-929,-20.95,4.33 KB,3.42 KB,85
matrix-reasoning/assets/problems/23_rpmR7_szP_shD_clA_rA_P7/L2rpmR7_szP_shD_clA_rA_P7_alternative_3.png,png,4618,3482,-1136,-24.60,4.51 KB,3.40 KB,85
matrix-reasoning/assets/problems/23_rpmR7_szP_shD_clA_rA_P7/L2rpmR7_szP_shD_clA_rA_P7_alternative_4.png,png,4474,3488,-986,-22.04,4.37 KB,3.41 KB,85
matrix-reasoning/assets/problems/23_rpmR7_szP_shD_clA_rA_P7/L2rpmR7_szP_shD_clA_rA_P7_answer.png,png,4482,3492,-990,-22.09,4.38 KB,3.41 KB,85
matrix-reasoning/assets/problems/23_rpmR7_szP_shD_clA_rA_P7/L2rpmR7_szP_shD_clA_rA_P7_stimulus.png,png,27185,20644,-6541,-24.06,26.55 KB,20.16 KB,85
matrix-reasoning/assets/problems/23_rpmR7_szP_shD_clA_rA_P7/L2rpmR7_szP_shD_clA_rA_P7_stimulusFULL.png,png,30904,23970,-6934,-22.44,30.18 KB,23.41 KB,85
matrix-reasoning/assets/problems/24_rpmR3_szD_clD_rC_P26/L1rpmR3_szD_clD_rC_P26_alternative_1.png,png,1468,1192,-276,-18.80,1.43 KB,1.16 KB,85
matrix-reasoning/assets/problems/24_rpmR3_szD_clD_rC_P26/L1rpmR3_szD_clD_rC_P26_alternative_4.png,png,3009,1272,-1737,-57.73,2.94 KB,1.24 KB,85
matrix-reasoning/assets/problems/24_rpmR3_szD_clD_rC_P26/L1rpmR3_szD_clD_rC_P26_alternative_5.png,png,2389,3204,815,34.11,2.33 KB,3.13 KB,85
matrix-reasoning/assets/problems/24_rpmR3_szD_clD_rC_P26/L1rpmR3_szD_clD_rC_P26_answer.png,png,1500,1192,-308,-20.53,1.46 KB,1.16 KB,85
matrix-reasoning/assets/problems/24_rpmR3_szD_clD_rC_P26/L1rpmR3_szD_clD_rC_P26_stimulus.png,png,7864,9086,1222,15.54,7.68 KB,8.87 KB,85
matrix-reasoning/assets/problems/24_rpmR3_szD_clD_rC_P26/L1rpmR3_szD_clD_rC_P26_stimulusFULL.png,png,8738,9914,1176,13.46,8.53 KB,9.68 KB,85
matrix-reasoning/assets/problems/25_rpmR8_szA_shD_clA_rA_P7/L2rpmR8_szA_shD_clA_rA_P7_alternative_2.png,png,3104,1198,-1906,-61.40,3.03 KB,1.17 KB,85
matrix-reasoning/assets/problems/25_rpmR8_szA_shD_clA_rA_P7/L2rpmR8_szA_shD_clA_rA_P7_alternative_3.png,png,1287,804,-483,-37.53,1.26 KB,804.00 B,85
matrix-reasoning/assets/problems/25_rpmR8_szA_shD_clA_rA_P7/L2rpmR8_szA_shD_clA_rA_P7_alternative_6.png,png,2885,976,-1909,-66.17,2.82 KB,976.00 B,85
matrix-reasoning/assets/problems/25_rpmR8_szA_shD_clA_rA_P7/L2rpmR8_szA_shD_clA_rA_P7_answer.png,png,2493,900,-1593,-63.90,2.43 KB,900.00 B,85
matrix-reasoning/assets/problems/25_rpmR8_szA_shD_clA_rA_P7/L2rpmR8_szA_shD_clA_rA_P7_stimulus.png,png,17434,10318,-7116,-40.82,17.03 KB,10.08 KB,85
matrix-reasoning/assets/problems/25_rpmR8_szA_shD_clA_rA_P7/L2rpmR8_szA_shD_clA_rA_P7_stimulusFULL.png,png,19209,10902,-8307,-43.25,18.76 KB,10.65 KB,85
matrix-reasoning/assets/problems/26_rpmR8_szA_shD_clD_rA_P8/L2rpmR8_szA_shD_clD_rA_P8_alternative_2.png,png,1393,2020,627,45.01,1.36 KB,1.97 KB,85
matrix-reasoning/assets/problems/26_rpmR8_szA_shD_clD_rA_P8/L2rpmR8_szA_shD_clD_rA_P8_alternative_3.png,png,963,676,-287,-29.80,963.00 B,676.00 B,85
matrix-reasoning/assets/problems/26_rpmR8_szA_shD_clD_rA_P8/L2rpmR8_szA_shD_clD_rA_P8_alternative_4.png,png,1015,1072,57,5.62,1015.00 B,1.05 KB,85
matrix-reasoning/assets/problems/26_rpmR8_szA_shD_clD_rA_P8/L2rpmR8_szA_shD_clD_rA_P8_answer.png,png,1137,1220,83,7.30,1.11 KB,1.19 KB,85
matrix-reasoning/assets/problems/26_rpmR8_szA_shD_clD_rA_P8/L2rpmR8_szA_shD_clD_rA_P8_stimulus.png,png,19655,12078,-7577,-38.55,19.19 KB,11.79 KB,85
matrix-reasoning/assets/problems/26_rpmR8_szA_shD_clD_rA_P8/L2rpmR8_szA_shD_clD_rA_P8_stimulusFULL.png,png,20179,12994,-7185,-35.61,19.71 KB,12.69 KB,85
matrix-reasoning/assets/problems/27_rpmR6_shD_clD_rC_P10/L1rpmR6_shD_clD_rC_P10_alternative_3.png,png,1459,2326,867,59.42,1.42 KB,2.27 KB,85
matrix-reasoning/assets/problems/27_rpmR6_shD_clD_rC_P10/L1rpmR6_shD_clD_rC_P10_alternative_4.png,png,796,560,-236,-29.65,796.00 B,560.00 B,85
matrix-reasoning/assets/problems/27_rpmR6_shD_clD_rC_P10/L1rpmR6_shD_clD_rC_P10_alternative_5.png,png,1551,3086,1535,98.97,1.51 KB,3.01 KB,85
matrix-reasoning/assets/problems/27_rpmR6_shD_clD_rC_P10/L1rpmR6_shD_clD_rC_P10_answer.png,png,1898,4008,2110,111.17,1.85 KB,3.91 KB,85
matrix-reasoning/assets/problems/27_rpmR6_shD_clD_rC_P10/L1rpmR6_shD_clD_rC_P10_stimulus.png,png,18338,14490,-3848,-20.98,17.91 KB,14.15 KB,85
matrix-reasoning/assets/problems/27_rpmR6_shD_clD_rC_P10/L1rpmR6_shD_clD_rC_P10_stimulusFULL.png,png,19867,17858,-2009,-10.11,19.40 KB,17.44 KB,85
matrix-reasoning/assets/problems/28_rpmR7_szP_shD_clD_rA_P8/L3rpmR7_szP_shD_clD_rA_P8_alternative_0.png,png,4958,2472,-2486,-50.14,4.84 KB,2.41 KB,85
matrix-reasoning/assets/problems/28_rpmR7_szP_shD_clD_rA_P8/L3rpmR7_szP_shD_clD_rA_P8_alternative_5.png,png,3667,1344,-2323,-63.35,3.58 KB,1.31 KB,85
matrix-reasoning/assets/problems/28_rpmR7_szP_shD_clD_rA_P8/L3rpmR7_szP_shD_clD_rA_P8_alternative_6.png,png,5765,2550,-3215,-55.77,5.63 KB,2.49 KB,85
matrix-reasoning/assets/problems/28_rpmR7_szP_shD_clD_rA_P8/L3rpmR7_szP_shD_clD_rA_P8_answer.png,png,5501,2474,-3027,-55.03,5.37 KB,2.42 KB,85
matrix-reasoning/assets/problems/28_rpmR7_szP_shD_clD_rA_P8/L3rpmR7_szP_shD_clD_rA_P8_stimulus.png,png,20141,13086,-7055,-35.03,19.67 KB,12.78 KB,85
matrix-reasoning/assets/problems/28_rpmR7_szP_shD_clD_rA_P8/L3rpmR7_szP_shD_clD_rA_P8_stimulusFULL.png,png,24742,15090,-9652,-39.01,24.16 KB,14.74 KB,85
matrix-reasoning/assets/problems/29_rpmR1_allC_P4/L1rpmR1_allC_P4_alternative_4.png,png,801,510,-291,-36.33,801.00 B,510.00 B,85
matrix-reasoning/assets/problems/29_rpmR1_allC_P4/L1rpmR1_allC_P4_alternative_5.png,png,1475,2790,1315,89.15,1.44 KB,2.72 KB,85
matrix-reasoning/assets/problems/29_rpmR1_allC_P4/L1rpmR1_allC_P4_alternative_6.png,png,1763,3022,1259,71.41,1.72 KB,2.95 KB,85
matrix-reasoning/assets/problems/29_rpmR1_allC_P4/L1rpmR1_allC_P4_answer.png,png,1288,2132,844,65.53,1.26 KB,2.08 KB,85
matrix-reasoning/assets/problems/29_rpmR1_allC_P4/L1rpmR1_allC_P4_stimulus.png,png,6702,9842,3140,46.85,6.54 KB,9.61 KB,85
matrix-reasoning/assets/problems/29_rpmR1_allC_P4/L1rpmR1_allC_P4_stimulusFULL.png,png,7243,11538,4295,59.30,7.07 KB,11.27 KB,85
matrix-reasoning/assets/problems/2_rpmR1_clD_rC_P2/L1rpmR1_clD_rC_P2_alternative_0.png,png,4772,2464,-2308,-48.37,4.66 KB,2.41 KB,85
matrix-reasoning/assets/problems/2_rpmR1_clD_rC_P2/L1rpmR1_clD_rC_P2_alternative_4.png,png,2959,1522,-1437,-48.56,2.89 KB,1.49 KB,85
matrix-reasoning/assets/problems/2_rpmR1_clD_rC_P2/L1rpmR1_clD_rC_P2_alternative_5.png,png,3485,1560,-1925,-55.24,3.40 KB,1.52 KB,85
matrix-reasoning/assets/problems/2_rpmR1_clD_rC_P2/L1rpmR1_clD_rC_P2_answer.png,png,3252,1584,-1668,-51.29,3.18 KB,1.55 KB,85
matrix-reasoning/assets/problems/2_rpmR1_clD_rC_P2/L1rpmR1_clD_rC_P2_stimulus.png,png,12209,11808,-401,-3.28,11.92 KB,11.53 KB,85
matrix-reasoning/assets/problems/2_rpmR1_clD_rC_P2/L1rpmR1_clD_rC_P2_stimulusFULL.png,png,13925,13124,-801,-5.75,13.60 KB,12.82 KB,85
matrix-reasoning/assets/problems/30_rpmR8_szA_shD_clD_rA_P6/L3rpmR8_szA_shD_clD_rA_P6_alternative_3.png,png,4325,1826,-2499,-57.78,4.22 KB,1.78 KB,85
matrix-reasoning/assets/problems/30_rpmR8_szA_shD_clD_rA_P6/L3rpmR8_szA_shD_clD_rA_P6_alternative_4.png,png,4379,2282,-2097,-47.89,4.28 KB,2.23 KB,85
matrix-reasoning/assets/problems/30_rpmR8_szA_shD_clD_rA_P6/L3rpmR8_szA_shD_clD_rA_P6_alternative_6.png,png,4132,2298,-1834,-44.39,4.04 KB,2.24 KB,85
matrix-reasoning/assets/problems/30_rpmR8_szA_shD_clD_rA_P6/L3rpmR8_szA_shD_clD_rA_P6_answer.png,png,4210,2304,-1906,-45.27,4.11 KB,2.25 KB,85
matrix-reasoning/assets/problems/30_rpmR8_szA_shD_clD_rA_P6/L3rpmR8_szA_shD_clD_rA_P6_stimulus.png,png,20970,10646,-10324,-49.23,20.48 KB,10.40 KB,85
matrix-reasoning/assets/problems/30_rpmR8_szA_shD_clD_rA_P6/L3rpmR8_szA_shD_clD_rA_P6_stimulusFULL.png,png,24571,12518,-12053,-49.05,24.00 KB,12.22 KB,85
matrix-reasoning/assets/problems/31_rpmR9_xP_clA_xNUM_P5/L2rpmR9_xP_clA_xNUM_P5_alternative_1.png,png,844,676,-168,-19.91,844.00 B,676.00 B,85
matrix-reasoning/assets/problems/31_rpmR9_xP_clA_xNUM_P5/L2rpmR9_xP_clA_xNUM_P5_alternative_2.png,png,1278,1932,654,51.17,1.25 KB,1.89 KB,85
matrix-reasoning/assets/problems/31_rpmR9_xP_clA_xNUM_P5/L2rpmR9_xP_clA_xNUM_P5_alternative_6.png,png,1578,2194,616,39.04,1.54 KB,2.14 KB,85
matrix-reasoning/assets/problems/31_rpmR9_xP_clA_xNUM_P5/L2rpmR9_xP_clA_xNUM_P5_answer.png,png,1398,2014,616,44.06,1.37 KB,1.97 KB,85
matrix-reasoning/assets/problems/31_rpmR9_xP_clA_xNUM_P5/L2rpmR9_xP_clA_xNUM_P5_stimulus.png,png,15741,20506,4765,30.27,15.37 KB,20.03 KB,85
matrix-reasoning/assets/problems/31_rpmR9_xP_clA_xNUM_P5/L2rpmR9_xP_clA_xNUM_P5_stimulusFULL.png,png,16299,22136,5837,35.81,15.92 KB,21.62 KB,85
matrix-reasoning/assets/problems/32_rpmR1_allC_P10/L1rpmR1_allC_P10_alternative_1.png,png,6609,2886,-3723,-56.33,6.45 KB,2.82 KB,85
matrix-reasoning/assets/problems/32_rpmR1_allC_P10/L1rpmR1_allC_P10_alternative_4.png,png,6544,2880,-3664,-55.99,6.39 KB,2.81 KB,85
matrix-reasoning/assets/problems/32_rpmR1_allC_P10/L1rpmR1_allC_P10_alternative_5.png,png,6483,2784,-3699,-57.06,6.33 KB,2.72 KB,85
matrix-reasoning/assets/problems/32_rpmR1_allC_P10/L1rpmR1_allC_P10_answer.png,png,6359,2980,-3379,-53.14,6.21 KB,2.91 KB,85
matrix-reasoning/assets/problems/32_rpmR1_allC_P10/L1rpmR1_allC_P10_stimulus.png,png,18589,12726,-5863,-31.54,18.15 KB,12.43 KB,85
matrix-reasoning/assets/problems/32_rpmR1_allC_P10/L1rpmR1_allC_P10_stimulusFULL.png,png,24183,15452,-8731,-36.10,23.62 KB,15.09 KB,85
matrix-reasoning/assets/problems/33_rpmR6_shD_clD_rC_P8/L1rpmR6_shD_clD_rC_P8_alternative_2.png,png,1417,2490,1073,75.72,1.38 KB,2.43 KB,85
matrix-reasoning/assets/problems/33_rpmR6_shD_clD_rC_P8/L1rpmR6_shD_clD_rC_P8_alternative_3.png,png,1281,1076,-205,-16.00,1.25 KB,1.05 KB,85
matrix-reasoning/assets/problems/33_rpmR6_shD_clD_rC_P8/L1rpmR6_shD_clD_rC_P8_alternative_5.png,png,768,300,-468,-60.94,768.00 B,300.00 B,85
matrix-reasoning/assets/problems/33_rpmR6_shD_clD_rC_P8/L1rpmR6_shD_clD_rC_P8_answer.png,png,1357,1230,-127,-9.36,1.33 KB,1.20 KB,85
matrix-reasoning/assets/problems/33_rpmR6_shD_clD_rC_P8/L1rpmR6_shD_clD_rC_P8_stimulus.png,png,20491,15384,-5107,-24.92,20.01 KB,15.02 KB,85
matrix-reasoning/assets/problems/33_rpmR6_shD_clD_rC_P8/L1rpmR6_shD_clD_rC_P8_stimulusFULL.png,png,21051,16404,-4647,-22.07,20.56 KB,16.02 KB,85
matrix-reasoning/assets/problems/34_rpmR11_xA_clA_xNUM_P8/L2rpmR11_xA_clA_xNUM_P8_alternative_0.png,png,4493,3322,-1171,-26.06,4.39 KB,3.24 KB,85
matrix-reasoning/assets/problems/34_rpmR11_xA_clA_xNUM_P8/L2rpmR11_xA_clA_xNUM_P8_alternative_4.png,png,2985,1900,-1085,-36.35,2.92 KB,1.86 KB,85
matrix-reasoning/assets/problems/34_rpmR11_xA_clA_xNUM_P8/L2rpmR11_xA_clA_xNUM_P8_alternative_5.png,png,7005,5450,-1555,-22.20,6.84 KB,5.32 KB,85
matrix-reasoning/assets/problems/34_rpmR11_xA_clA_xNUM_P8/L2rpmR11_xA_clA_xNUM_P8_answer.png,png,5880,4588,-1292,-21.97,5.74 KB,4.48 KB,85
matrix-reasoning/assets/problems/34_rpmR11_xA_clA_xNUM_P8/L2rpmR11_xA_clA_xNUM_P8_stimulus.png,png,15796,15218,-578,-3.66,15.43 KB,14.86 KB,85
matrix-reasoning/assets/problems/34_rpmR11_xA_clA_xNUM_P8/L2rpmR11_xA_clA_xNUM_P8_stimulusFULL.png,png,19166,19588,422,2.20,18.72 KB,19.13 KB,85
matrix-reasoning/assets/problems/35_rpmR11_xA_clD_xNUM_P1/L2rpmR11_xA_clD_xNUM_P1_alternative_2.png,png,6435,4060,-2375,-36.91,6.28 KB,3.96 KB,85
matrix-reasoning/assets/problems/35_rpmR11_xA_clD_xNUM_P1/L2rpmR11_xA_clD_xNUM_P1_alternative_3.png,png,3775,1782,-1993,-52.79,3.69 KB,1.74 KB,85
matrix-reasoning/assets/problems/35_rpmR11_xA_clD_xNUM_P1/L2rpmR11_xA_clD_xNUM_P1_alternative_6.png,png,6331,3246,-3085,-48.73,6.18 KB,3.17 KB,85
matrix-reasoning/assets/problems/35_rpmR11_xA_clD_xNUM_P1/L2rpmR11_xA_clD_xNUM_P1_answer.png,png,5784,3380,-2404,-41.56,5.65 KB,3.30 KB,85
matrix-reasoning/assets/problems/35_rpmR11_xA_clD_xNUM_P1/L2rpmR11_xA_clD_xNUM_P1_stimulus.png,png,32415,24236,-8179,-25.23,31.66 KB,23.67 KB,85
matrix-reasoning/assets/problems/35_rpmR11_xA_clD_xNUM_P1/L2rpmR11_xA_clD_xNUM_P1_stimulusFULL.png,png,35829,27110,-8719,-24.34,34.99 KB,26.47 KB,85
matrix-reasoning/assets/problems/36_rpmR9_xP_clA_xNUM_P4/L3rpmR9_xP_clA_xNUM_P4_alternative_0.png,png,895,626,-269,-30.06,895.00 B,626.00 B,85
matrix-reasoning/assets/problems/36_rpmR9_xP_clA_xNUM_P4/L3rpmR9_xP_clA_xNUM_P4_alternative_2.png,png,893,592,-301,-33.71,893.00 B,592.00 B,85
matrix-reasoning/assets/problems/36_rpmR9_xP_clA_xNUM_P4/L3rpmR9_xP_clA_xNUM_P4_alternative_4.png,png,869,518,-351,-40.39,869.00 B,518.00 B,85
matrix-reasoning/assets/problems/36_rpmR9_xP_clA_xNUM_P4/L3rpmR9_xP_clA_xNUM_P4_answer.png,png,834,410,-424,-50.84,834.00 B,410.00 B,85
matrix-reasoning/assets/problems/36_rpmR9_xP_clA_xNUM_P4/L3rpmR9_xP_clA_xNUM_P4_stimulus.png,png,28418,16490,-11928,-41.97,27.75 KB,16.10 KB,85
matrix-reasoning/assets/problems/36_rpmR9_xP_clA_xNUM_P4/L3rpmR9_xP_clA_xNUM_P4_stimulusFULL.png,png,28505,16668,-11837,-41.53,27.84 KB,16.28 KB,85
matrix-reasoning/assets/problems/37_rpmR9_xP_clA_xPOS_P1/L3rpmR9_xP_clA_xPOS_P1_alternative_4.png,png,2879,1290,-1589,-55.19,2.81 KB,1.26 KB,85
matrix-reasoning/assets/problems/37_rpmR9_xP_clA_xPOS_P1/L3rpmR9_xP_clA_xPOS_P1_alternative_5.png,png,1874,1444,-430,-22.95,1.83 KB,1.41 KB,85
matrix-reasoning/assets/problems/37_rpmR9_xP_clA_xPOS_P1/L3rpmR9_xP_clA_xPOS_P1_alternative_6.png,png,2861,1258,-1603,-56.03,2.79 KB,1.23 KB,85
matrix-reasoning/assets/problems/37_rpmR9_xP_clA_xPOS_P1/L3rpmR9_xP_clA_xPOS_P1_answer.png,png,2876,1218,-1658,-57.65,2.81 KB,1.19 KB,85
matrix-reasoning/assets/problems/37_rpmR9_xP_clA_xPOS_P1/L3rpmR9_xP_clA_xPOS_P1_stimulus.png,png,8869,6278,-2591,-29.21,8.66 KB,6.13 KB,85
matrix-reasoning/assets/problems/37_rpmR9_xP_clA_xPOS_P1/L3rpmR9_xP_clA_xPOS_P1_stimulusFULL.png,png,11240,7200,-4040,-35.94,10.98 KB,7.03 KB,85
matrix-reasoning/assets/problems/38_rpmR1_allC_P5/L1rpmR1_allC_P5_alternative_0.png,png,1917,1968,51,2.66,1.87 KB,1.92 KB,85
matrix-reasoning/assets/problems/38_rpmR1_allC_P5/L1rpmR1_allC_P5_alternative_3.png,png,5648,2786,-2862,-50.67,5.52 KB,2.72 KB,85
matrix-reasoning/assets/problems/38_rpmR1_allC_P5/L1rpmR1_allC_P5_alternative_5.png,png,5310,2404,-2906,-54.73,5.19 KB,2.35 KB,85
matrix-reasoning/assets/problems/38_rpmR1_allC_P5/L1rpmR1_allC_P5_answer.png,png,1990,2266,276,13.87,1.94 KB,2.21 KB,85
matrix-reasoning/assets/problems/38_rpmR1_allC_P5/L1rpmR1_allC_P5_stimulus.png,png,25943,15186,-10757,-41.46,25.33 KB,14.83 KB,85
matrix-reasoning/assets/problems/38_rpmR1_allC_P5/L1rpmR1_allC_P5_stimulusFULL.png,png,27299,17682,-9617,-35.23,26.66 KB,17.27 KB,85
matrix-reasoning/assets/problems/39_rpmR10_xD_clA_xNUM_P9/L3rpmR10_xD_clA_xNUM_P9_alternative_2.png,png,919,978,59,6.42,919.00 B,978.00 B,85
matrix-reasoning/assets/problems/39_rpmR10_xD_clA_xNUM_P9/L3rpmR10_xD_clA_xNUM_P9_alternative_3.png,png,1143,2014,871,76.20,1.12 KB,1.97 KB,85
matrix-reasoning/assets/problems/39_rpmR10_xD_clA_xNUM_P9/L3rpmR10_xD_clA_xNUM_P9_alternative_4.png,png,1287,2200,913,70.94,1.26 KB,2.15 KB,85
matrix-reasoning/assets/problems/39_rpmR10_xD_clA_xNUM_P9/L3rpmR10_xD_clA_xNUM_P9_answer.png,png,1291,1990,699,54.14,1.26 KB,1.94 KB,85
matrix-reasoning/assets/problems/39_rpmR10_xD_clA_xNUM_P9/L3rpmR10_xD_clA_xNUM_P9_stimulus.png,png,14794,11968,-2826,-19.10,14.45 KB,11.69 KB,85
matrix-reasoning/assets/problems/39_rpmR10_xD_clA_xNUM_P9/L3rpmR10_xD_clA_xNUM_P9_stimulusFULL.png,png,15494,13642,-1852,-11.95,15.13 KB,13.32 KB,85
matrix-reasoning/assets/problems/3_rpmR1_clD_rC_P13/L1rpmR1_clD_rC_P13_alternative_1.png,png,1853,2972,1119,60.39,1.81 KB,2.90 KB,85
matrix-reasoning/assets/problems/3_rpmR1_clD_rC_P13/L1rpmR1_clD_rC_P13_alternative_3.png,png,1539,2148,609,39.57,1.50 KB,2.10 KB,85
matrix-reasoning/assets/problems/3_rpmR1_clD_rC_P13/L1rpmR1_clD_rC_P13_alternative_6.png,png,1792,3058,1266,70.65,1.75 KB,2.99 KB,85
matrix-reasoning/assets/problems/3_rpmR1_clD_rC_P13/L1rpmR1_clD_rC_P13_answer.png,png,1716,2322,606,35.31,1.68 KB,2.27 KB,85
matrix-reasoning/assets/problems/3_rpmR1_clD_rC_P13/L1rpmR1_clD_rC_P13_stimulus.png,png,7156,7750,594,8.30,6.99 KB,7.57 KB,85
